"pos","name","date","time","map"
"40","Barry_Allen","03/03/18","90.767","ariejump19"
"41","kw4snY","28/09/13","100.245","ariejump19"
"42","Wolfeh","08/09/15","103.160","ariejump19"
"43","PinguMoN^","09/01/17","107.740","ariejump19"
"44","_PLAY_","16/11/12","136.597","ariejump19"
"45","ToxicMonkey^MZC","30/05/13","183.275","ariejump19"
"46","massie","29/01/18","199.958","ariejump19"
"47","s4p1n","14/10/18","326.341","ariejump19"
"48","Tofik","31/10/17","400.160","ariejump19"
"49","everlast","31/10/17","479.733","ariejump19"
"1","KroPP","22/05/13","17.732","ariejump2"
"2","santher","04/04/12","18.066","ariejump2"
"3","Tig","22/05/12","18.373","ariejump2"
"4","qTr","06/06/18","18.509","ariejump2"
"5","Killa","04/04/12","18.545","ariejump2"
"6","nowicjusz","01/03/13","18.560","ariejump2"
"7","EnZ","29/07/14","18.717","ariejump2"
"8","ziomek","24/09/19","19.033","ariejump2"
"9","Castro","03/03/15","19.145","ariejump2"
"10","yogurt","24/09/19","19.272","ariejump2"
"11","_PLAY_","01/03/13","19.322","ariejump2"
"12","[3M.ROSS]","29/07/14","19.890","ariejump2"
"13","'OrangeTea'","01/03/13","19.915","ariejump2"
"14","sh@dow","15/11/17","19.986","ariejump2"
"15","[sf]fasadin","01/03/13","20.329","ariejump2"
"16","Casper","24/12/15","20.508","ariejump2"
"17","Beepbeep","06/06/18","20.542","ariejump2"
"18","Sanja","01/10/12","20.595","ariejump2"
"19","Direktor","01/12/19","20.633","ariejump2"
"20","Kr3w","15/11/17","20.734","ariejump2"
"21","Idaho","04/12/12","20.868","ariejump2"
"22","(MCS)Faderjok","11/07/12","20.886","ariejump2"
"23","metzger","09/08/12","21.027","ariejump2"
"24","skjol","03/06/14","21.165","ariejump2"
"25","nbc.shadow_no","07/08/17","21.746","ariejump2"
"26","pablo","04/12/12","21.948","ariejump2"
"27","StardusT","04/03/12","22.000","ariejump2"
"28","maq","07/08/17","22.024","ariejump2"
"29","quazilin","27/02/13","22.591","ariejump2"
"30","Rambler","19/04/16","23.617","ariejump2"
"31","ins","15/11/17","23.748","ariejump2"
"32","qt","29/01/17","23.762","ariejump2"
"33","baknd","01/07/12","24.188","ariejump2"
"34","zerosignal","07/08/17","24.295","ariejump2"
"35","}}Wetarded{{","15/12/16","24.920","ariejump2"
"36","75400379","29/11/18","24.982","ariejump2"
"37","kNoC","30/11/12","25.353","ariejump2"
"38","Gusto","24/12/13","25.724","ariejump2"
"39","bossmies","12/09/19","25.939","ariejump2"
"40","cka3ka","06/01/14","26.807","ariejump2"
"41","PinguMoN^","04/01/17","28.132","ariejump2"
"42","ToxicMonkey^MZC","07/08/17","28.653","ariejump2"
"43","TropiKo","10/01/14","31.891","ariejump2"
"44","heat_me.Jr","10/05/14","34.859","ariejump2"
"45","shpongle","22/10/13","35.367","ariejump2"
"46","randy","10/01/14","46.182","ariejump2"
"47","nesqu1k","10/07/16","48.829","ariejump2"
"48","Tofik","14/11/17","61.517","ariejump2"
"49","fish","06/03/12","63.500","ariejump2"
"50","hao","16/07/17","64.321","ariejump2"
"51","Barry_Allen","06/06/18","76.864","ariejump2"
"52","Julfisk","01/06/19","77.396","ariejump2"
"1","draxi","23/08/18","3.304","ariejump20"
"2","_PLAY_","14/01/14","3.573","ariejump20"
"3","a2ha","13/03/16","4.454","ariejump20"
"4","Castro","23/08/18","4.521","ariejump20"
"5","GreenJumper","14/01/14","4.567","ariejump20"
"6","g0rky","15/05/12","4.598","ariejump20"
"7","Kr3w","20/03/13","4.651","ariejump20"
"8","sh@dow","13/12/16","4.676","ariejump20"
"9","Johnson","27/10/12","4.721","ariejump20"
"10","snake","30/04/12","4.769","ariejump20"
"11","Qub","01/12/13","4.769","ariejump20"
"12","}}Wetarded{{","23/08/18","4.817","ariejump20"
"13","StardusT","14/03/12","4.900","ariejump20"
"14","masta","28/04/14","4.928","ariejump20"
"15","Razer","30/07/15","4.983","ariejump20"
"16","baknd","28/10/12","5.055","ariejump20"
"17","EnZ","04/07/12","5.057","ariejump20"
"18","randy","01/12/13","5.210","ariejump20"
"19","Idaho","21/12/15","5.216","ariejump20"
"20","car^^","14/06/15","5.279","ariejump20"
"21","quazilin","16/02/13","5.280","ariejump20"
"22","Gusto","07/11/15","5.363","ariejump20"
"23","buzt3r","13/01/16","5.404","ariejump20"
"24","Cleaner","15/10/17","5.448","ariejump20"
"25","'OrangeTea'","30/01/13","5.519","ariejump20"
"26","DinisKo","16/02/13","5.529","ariejump20"
"27","Direktor","17/01/19","5.544","ariejump20"
"28","MASZ_ESA?","13/12/16","5.554","ariejump20"
"29","ToxicMonkey^MZC","30/04/17","5.601","ariejump20"
"30","Mako","05/09/18","5.604","ariejump20"
"31","^WhIzArD^","29/08/15","5.628","ariejump20"
"32","grigori","20/03/13","5.689","ariejump20"
"33","prd","14/12/16","5.700","ariejump20"
"34","fish","20/03/13","5.722","ariejump20"
"35","PRICK","23/08/18","5.737","ariejump20"
"36","skjol","26/12/18","5.762","ariejump20"
"37","[3M.ROSS]","04/04/15","5.781","ariejump20"
"38","Sanja","30/04/12","5.782","ariejump20"
"39","heat_me.Jr","08/07/13","5.875","ariejump20"
"40","dnb","13/06/16","5.901","ariejump20"
"41","75400379","14/10/18","5.915","ariejump20"
"42","CreePy^","23/08/16","5.926","ariejump20"
"43","DM","22/12/15","5.932","ariejump20"
"44","metzger","14/03/12","6.000","ariejump20"
"45","Polish_boy","08/07/13","6.000","ariejump20"
"46","rav","20/03/13","6.030","ariejump20"
"47","Barry_Allen","15/02/18","6.043","ariejump20"
"48","Julfisk","01/06/19","6.060","ariejump20"
"49","ins","23/10/17","6.084","ariejump20"
"50","zerosignal","23/10/17","6.088","ariejump20"
"51","ace","05/03/19","6.194","ariejump20"
"52","Rambler","19/05/17","6.256","ariejump20"
"53","PRO-kypop","29/01/16","6.258","ariejump20"
"54","kNoC","30/11/12","6.264","ariejump20"
"55","Super_Mario","09/04/13","6.275","ariejump20"
"56","Death_Jump","30/04/13","6.316","ariejump20"
"57","mule_0wnz","13/01/16","6.318","ariejump20"
"58","Beepbeep","25/03/13","6.325","ariejump20"
"59","PinguMoN^","09/01/17","6.338","ariejump20"
"60","shpongle","09/01/14","6.573","ariejump20"
"61","kw4snY","28/04/14","10.411","ariejump20"
"62","MajkelFPS","13/06/16","42.099","ariejump20"
"1","Killa","22/03/19","9.344","ariejump21"
"2","Lofas","08/07/13","9.363","ariejump21"
"3","Castro","25/08/18","9.701","ariejump21"
"4","APKIS","17/01/17","9.872","ariejump21"
"5","}}Wetarded{{","17/01/17","9.965","ariejump21"
"6","rl","30/04/12","10.142","ariejump21"
"7","ace","17/01/17","10.225","ariejump21"
"8","Rambler","14/10/16","11.224","ariejump21"
"9","fish","14/10/16","11.401","ariejump21"
"10","[3M.ROSS]","22/07/14","11.643","ariejump21"
"11","Caboom","25/08/18","12.390","ariejump21"
"12","cyber","01/09/13","12.400","ariejump21"
"13","zerosignal","08/06/18","14.282","ariejump21"
"14","_PLAY_","23/04/12","14.488","ariejump21"
"15","&lt;&gt;","11/10/12","15.133","ariejump21"
"16","PRO-kypop","27/06/15","16.794","ariejump21"
"17","Scipio","08/01/14","21.252","ariejump21"
"18","Turbo","17/01/17","22.196","ariejump21"
"19","Polish_boy","08/07/13","28.474","ariejump21"
"20","Direktor","17/01/19","28.594","ariejump21"
"21","CreePy^","30/12/15","32.510","ariejump21"
"22","Razer","30/12/15","35.158","ariejump21"
"23","'OrangeTea'","11/10/12","38.869","ariejump21"
"24","Qub","01/12/13","41.518","ariejump21"
"25","StalkerKoffie","08/07/13","56.472","ariejump21"
"26","ins","23/10/17","73.846","ariejump21"
"27","75400379","08/11/18","126.797","ariejump21"
"28","Julfisk","01/06/19","218.394","ariejump21"
"29","PinguMoN^","09/01/17","268.155","ariejump21"
"30","Gusto","08/01/14","385.719","ariejump21"
"31","Barry_Allen","22/03/19","538.192","ariejump21"
"32","XtraGhost","25/08/18","977.603","ariejump21"
"1","KroPP","31/05/14","10.148","ariejump22"
"2","Lofas","03/02/13","11.357","ariejump22"
"3","neoxotb","27/07/19","14.258","ariejump22"
"4","ace","13/07/19","14.928","ariejump22"
"5","greedisgood210","17/02/19","15.471","ariejump22"
"6","Beepbeep","13/07/19","16.857","ariejump22"
"7","bossmies","16/02/19","17.031","ariejump22"
"8","mordo","27/07/19","17.429","ariejump22"
"9","OpkeZ","14/01/18","18.873","ariejump22"
"10","}}Wetarded{{","05/05/18","19.324","ariejump22"
"11","fish","23/04/12","19.632","ariejump22"
"12","nbc.shadow_no","28/07/17","22.513","ariejump22"
"13","Nephi","27/03/17","24.957","ariejump22"
"14","75400379","26/11/17","32.664","ariejump22"
"15","Barry_Allen","05/05/18","32.687","ariejump22"
"16","rav","05/04/13","38.350","ariejump22"
"17","Rambler","01/08/17","41.279","ariejump22"
"18","cka3ka","20/12/13","52.250","ariejump22"
"19","ins","23/10/17","59.764","ariejump22"
"20","XtraGhost","05/09/18","67.630","ariejump22"
"21","zerosignal","23/10/17","114.914","ariejump22"
"1","KroPP","15/10/13","54.543","ariejump23"
"2","ds.ads","21/01/13","58.516","ariejump23"
"3","Killa","21/01/13","61.184","ariejump23"
"4","nowicjusz","27/01/13","61.856","ariejump23"
"5","santher","21/08/18","63.645","ariejump23"
"6","Direktor","21/08/18","66.197","ariejump23"
"7","}}Wetarded{{","23/11/12","67.198","ariejump23"
"8","Rambler","21/08/18","67.235","ariejump23"
"9","Beepbeep","16/09/18","68.231","ariejump23"
"10","[3M.ROSS]","05/02/14","68.923","ariejump23"
"11","Casper","10/07/12","72.733","ariejump23"
"12","Scipio","23/10/12","73.182","ariejump23"
"13","snake","27/01/13","75.566","ariejump23"
"14","Castro","24/02/14","77.004","ariejump23"
"15","[sf]fasadin","08/06/18","77.018","ariejump23"
"16","ace","16/10/19","81.928","ariejump23"
"17","'OrangeTea'","29/10/12","84.604","ariejump23"
"18","kNoC","23/10/12","99.557","ariejump23"
"19","_PLAY_","02/11/16","99.909","ariejump23"
"20","metzger","18/11/12","100.272","ariejump23"
"21","randy","10/01/14","103.514","ariejump23"
"22","shpongle","22/01/14","106.672","ariejump23"
"23","zerosignal","31/10/17","110.587","ariejump23"
"24","Idaho","21/01/13","111.282","ariejump23"
"25","fish","07/11/12","121.780","ariejump23"
"26","ins","23/10/17","130.398","ariejump23"
"27","75400379","13/12/18","141.828","ariejump23"
"28","PinguMoN^","09/01/17","162.321","ariejump23"
"29","Ratiosu","20/07/17","194.098","ariejump23"
"30","Barry_Allen","08/06/18","199.597","ariejump23"
"31","Johnson","18/11/12","569.541","ariejump23"
"1","Lofas","28/09/15","4.655","ariejump24"
"2","n00k!e","28/09/15","4.690","ariejump24"
"3","Goblin","23/08/13","4.742","ariejump24"
"4","yogurt","11/11/13","4.743","ariejump24"
"5","g0rky","11/11/13","4.761","ariejump24"
"6","ace","15/02/18","4.801","ariejump24"
"7","KroPP","28/09/15","4.833","ariejump24"
"8","ds.ads","10/10/12","4.837","ariejump24"
"9","Zod","15/02/18","4.888","ariejump24"
"10","a2ha","28/09/15","4.919","ariejump24"
"11","Killa","31/01/13","4.920","ariejump24"
"12","Beepbeep","18/12/18","4.933","ariejump24"
"13","quazilin","24/08/13","4.940","ariejump24"
"14","Castro","21/11/13","4.991","ariejump24"
"15","_PLAY_","02/11/16","5.004","ariejump24"
"16","EnZ","10/06/12","5.013","ariejump24"
"17","Razer","05/09/15","5.016","ariejump24"
"18","baknd","11/11/13","5.058","ariejump24"
"19","^WhIzArD^","23/08/13","5.059","ariejump24"
"20","(MCS)Faderjok","22/12/13","5.100","ariejump24"
"21","bossmies","18/12/18","5.198","ariejump24"
"22","[3M.ROSS]","05/02/14","5.220","ariejump24"
"23","prd","28/09/15","5.229","ariejump24"
"24","AK-47","24/08/14","5.351","ariejump24"
"25","Direktor","17/01/19","5.353","ariejump24"
"26","}}Wetarded{{","23/11/18","5.395","ariejump24"
"27","75400379","20/10/18","5.501","ariejump24"
"28","StardusT","09/03/12","5.800","ariejump24"
"29","Rambler","06/01/17","5.910","ariejump24"
"30","maq","15/02/18","7.272","ariejump24"
"31","ins","23/10/17","8.582","ariejump24"
"32","cr33pz","30/10/12","11.242","ariejump24"
"33","'OrangeTea'","10/10/12","12.881","ariejump24"
"34","zerosignal","31/10/17","13.349","ariejump24"
"1","ds.ads","25/01/14","9.476","ariejump25"
"2","Killa","15/04/19","9.642","ariejump25"
"3","ziomek","16/03/19","9.896","ariejump25"
"4","Lofas","31/05/12","10.007","ariejump25"
"5","(MCS)Faderjok","11/07/13","10.040","ariejump25"
"6","cr33pz","20/10/14","10.193","ariejump25"
"7","g0rky","31/05/12","10.384","ariejump25"
"8","[3M.ROSS]","20/10/14","10.540","ariejump25"
"9","Castro","09/07/13","10.737","ariejump25"
"10","EnZ","07/01/13","10.827","ariejump25"
"11","quazilin","11/07/13","11.064","ariejump25"
"12","slugsk!e","24/01/14","11.085","ariejump25"
"13","ace","18/02/16","11.250","ariejump25"
"14","Nephi","10/05/14","11.477","ariejump25"
"15","_PLAY_","31/05/12","11.598","ariejump25"
"16","Sanja","31/05/12","11.608","ariejump25"
"17","maq","22/12/17","11.628","ariejump25"
"18","masta","18/01/13","11.630","ariejump25"
"19","Cleaner","21/10/13","11.680","ariejump25"
"20","metzger","25/01/14","11.822","ariejump25"
"21","randy","25/01/14","11.908","ariejump25"
"22","fish","21/10/13","12.388","ariejump25"
"23","}}Wetarded{{","07/03/13","12.548","ariejump25"
"24","Beepbeep","24/01/14","12.600","ariejump25"
"25","AK-47","31/07/14","12.630","ariejump25"
"26","pablo","16/01/13","13.899","ariejump25"
"27","Den4ik","11/07/13","14.486","ariejump25"
"28","nbc.shadow_no","25/03/16","16.547","ariejump25"
"29","Tofik","15/04/19","17.160","ariejump25"
"30","ToxicMonkey^MZC","11/07/13","17.423","ariejump25"
"31","kNoC","30/11/12","19.230","ariejump25"
"32","^WhIzArD^","25/03/16","19.423","ariejump25"
"33","shpongle","16/12/13","20.053","ariejump25"
"34","ricebiscuit","01/10/17","20.079","ariejump25"
"35","75400379","20/11/18","20.113","ariejump25"
"36","mordo","20/12/16","20.427","ariejump25"
"37","dnb","21/09/17","20.801","ariejump25"
"38","kw4snY","20/10/14","21.741","ariejump25"
"39","Mako","26/10/16","22.554","ariejump25"
"40","Drig","18/01/13","26.412","ariejump25"
"41","grigori","03/09/12","27.113","ariejump25"
"42","CreePy^","26/10/16","27.135","ariejump25"
"43","PRO-kypop","23/11/16","30.805","ariejump25"
"44","ins","14/11/18","31.494","ariejump25"
"45","'OrangeTea'","20/08/12","31.598","ariejump25"
"46","PinguMoN^","09/01/17","32.259","ariejump25"
"47","cka3ka","13/07/14","42.757","ariejump25"
"48","Direktor","09/10/19","44.470","ariejump25"
"49","Barry_Allen","10/06/18","55.266","ariejump25"
"50","fury","24/10/14","57.551","ariejump25"
"51","Rambler","29/11/16","58.802","ariejump25"
"52","zerosignal","03/04/17","70.946","ariejump25"
"53","cez","16/01/13","86.903","ariejump25"
"54","greenz","12/04/16","115.668","ariejump25"
"55","Kr3w","24/10/16","127.353","ariejump25"
"1","KroPP","15/10/13","18.846","ariejump26"
"2","yogurt","17/06/12","22.498","ariejump26"
"3","zerosignal","23/01/19","25.184","ariejump26"
"4","g0rky","11/11/13","28.220","ariejump26"
"5","Beepbeep","10/06/13","31.431","ariejump26"
"6","ace","23/01/19","32.815","ariejump26"
"7","_PLAY_","22/01/17","33.626","ariejump26"
"8","mordo","10/01/17","34.293","ariejump26"
"9","Castro","05/09/13","53.112","ariejump26"
"10","Rambler","18/01/17","68.626","ariejump26"
"11","75400379","09/11/18","79.711","ariejump26"
"12","^WhIzArD^","19/02/17","84.420","ariejump26"
"13","}}Wetarded{{","14/05/12","117.477","ariejump26"
"14","kNoC","30/11/12","185.906","ariejump26"
"15","ins","23/10/17","194.187","ariejump26"
"16","Turbo","19/02/17","195.034","ariejump26"
"17","CreePy^","10/01/17","449.409","ariejump26"
"1","Killa","12/05/18","26.578","ariejump27"
"2","Goblin","08/04/18","26.729","ariejump27"
"3","yogurt","12/02/18","27.346","ariejump27"
"4","KroPP","16/10/13","27.495","ariejump27"
"5","Lofas","28/10/12","29.019","ariejump27"
"6","}}Wetarded{{","12/05/18","29.090","ariejump27"
"7","GreenJumper","07/10/14","29.824","ariejump27"
"8","DRK","02/06/12","30.152","ariejump27"
"9","Castro","16/10/13","30.240","ariejump27"
"10","_PLAY_","07/10/14","30.914","ariejump27"
"11","nbc.shadow_no","12/05/18","31.268","ariejump27"
"12","XtraGhost","12/05/18","31.674","ariejump27"
"13","Barry_Allen","12/05/18","31.716","ariejump27"
"14","EnZ","18/07/13","31.812","ariejump27"
"15","[TURD]BURGER","16/10/13","32.288","ariejump27"
"16","Direktor","12/05/18","32.477","ariejump27"
"17","[3M.ROSS]","24/11/13","32.914","ariejump27"
"18","slugsk!e","28/10/12","33.356","ariejump27"
"19","'OrangeTea'","11/02/13","33.725","ariejump27"
"20","Sanja","02/06/12","34.764","ariejump27"
"21","heat_me.Jr","18/07/13","35.441","ariejump27"
"22","fish","16/10/13","36.000","ariejump27"
"23","skjol","23/11/14","36.609","ariejump27"
"24","Nubcake","07/10/14","37.672","ariejump27"
"25","deleteme_45654","16/10/13","42.168","ariejump27"
"26","StardusT","12/03/12","44.500","ariejump27"
"27","kw4snY","16/10/13","44.553","ariejump27"
"28","Johnson","28/10/12","44.638","ariejump27"
"29","metzger","25/11/13","45.087","ariejump27"
"30","Rambler","05/04/17","46.767","ariejump27"
"31","ToxicMonkey^MZC","12/02/18","47.687","ariejump27"
"32","75400379","14/12/18","48.540","ariejump27"
"33","quake2download","12/05/18","50.071","ariejump27"
"34","shpongle","25/11/13","51.203","ariejump27"
"35","zerosignal","12/02/18","51.384","ariejump27"
"36","cez","26/12/12","53.376","ariejump27"
"37","kNoC","30/11/12","62.176","ariejump27"
"38","Plajjump","26/12/12","76.325","ariejump27"
"39","michaq","18/07/13","76.916","ariejump27"
"40","ins","23/10/17","79.226","ariejump27"
"41","^WhIzArD^","27/04/16","81.657","ariejump27"
"42","Death_Jump","25/11/13","103.011","ariejump27"
"43","grigori","08/09/12","120.851","ariejump27"
"44","zer0","29/09/13","146.003","ariejump27"
"45","-TheBest-","16/10/13","221.231","ariejump27"
"1","KroPP","30/12/15","7.069","ariejump28"
"2","GreenJumper","16/03/14","7.208","ariejump28"
"3","Lofas","29/07/14","7.428","ariejump28"
"4","ace","03/04/16","7.463","ariejump28"
"5","prd","20/04/18","7.572","ariejump28"
"6","Nephi","03/04/16","7.588","ariejump28"
"7","masta","20/04/18","7.594","ariejump28"
"8","APKIS","11/03/15","7.600","ariejump28"
"9","_PLAY_","20/04/18","7.640","ariejump28"
"10","quazilin","03/04/14","7.689","ariejump28"
"11","Stoner","30/12/15","7.702","ariejump28"
"12","Killa","18/12/19","7.704","ariejump28"
"13","Idaho","03/04/16","7.714","ariejump28"
"14","a2ha","30/12/15","7.718","ariejump28"
"15","g0rky","17/05/12","7.836","ariejump28"
"16","Beepbeep","20/04/18","7.894","ariejump28"
"17","santher","21/11/12","8.015","ariejump28"
"18","Castro","03/04/14","8.058","ariejump28"
"19","[3M.ROSS]","11/03/15","8.087","ariejump28"
"20","nbc.shadow_no","14/06/15","8.091","ariejump28"
"21","glide^","14/06/15","8.251","ariejump28"
"22","^WhIzArD^","30/12/15","8.281","ariejump28"
"23","EnZ","11/03/12","8.300","ariejump28"
"24","StardusT","17/05/12","8.492","ariejump28"
"25","Direktor","17/01/19","8.687","ariejump28"
"26","fish","20/08/12","8.731","ariejump28"
"27","(MCS)Faderjok","20/08/12","8.777","ariejump28"
"28","adren","21/11/12","9.156","ariejump28"
"29","75400379","29/10/18","9.911","ariejump28"
"30","CodeBlack","05/05/14","11.192","ariejump28"
"31","cka3ka","05/05/14","11.471","ariejump28"
"32","Jitspoe","10/04/13","12.184","ariejump28"
"33","Rambler","30/12/15","22.412","ariejump28"
"34","XtraGhost","17/01/19","24.029","ariejump28"
"35","CreePy^","30/12/15","27.809","ariejump28"
"36","}}Wetarded{{","14/05/13","33.411","ariejump28"
"37","kw4snY","25/11/13","39.165","ariejump28"
"38","Barry_Allen","15/06/19","53.473","ariejump28"
"39","Razer","05/09/15","61.371","ariejump28"
"40","ins","23/10/17","70.675","ariejump28"
"41","zerosignal","31/10/17","132.020","ariejump28"
"42","bossmies","12/09/19","184.475","ariejump28"
"1","KroPP","17/10/13","23.087","ariejump29"
"2","n00k!e","17/10/13","23.336","ariejump29"
"3","Killa","13/04/12","24.044","ariejump29"
"4","Tig","17/06/12","24.084","ariejump29"
