pos,name,time,map,first,perc_from_first
9,75400379,68.426,jumpish40,37.726,44.87%
10,^WhIzArD^,69.429,jumpish40,37.726,45.66%
11,}}Wetarded{{,75.597,jumpish40,37.726,50.10%
12,zerosignal,999.751,jumpish40,37.726,96.23%
1,Lofas,13.001,jumpish41,13.001,0.00%
2,APKIS,13.105,jumpish41,13.001,0.79%
3,GreenJumper,13.175,jumpish41,13.001,1.32%
4,prd,13.187,jumpish41,13.001,1.41%
5,ace,13.232,jumpish41,13.001,1.75%
6,75400379,13.282,jumpish41,13.001,2.12%
7,Nephi,13.284,jumpish41,13.001,2.13%
8,Killa,13.357,jumpish41,13.001,2.67%
9,EnZ,13.397,jumpish41,13.001,2.96%
10,(MCS)Faderjok,13.413,jumpish41,13.001,3.07%
11,cr33pz,13.581,jumpish41,13.001,4.27%
12,Casper,13.799,jumpish41,13.001,5.78%
13,MASZ_ESA?,13.869,jumpish41,13.001,6.26%
14,Castro,13.879,jumpish41,13.001,6.33%
15,mule_0wnz,13.968,jumpish41,13.001,6.92%
16,g0rky,14.166,jumpish41,13.001,8.22%
17,Kr3w,14.238,jumpish41,13.001,8.69%
18,ToxicMonkey^MZC,14.306,jumpish41,13.001,9.12%
19,yogurt,14.311,jumpish41,13.001,9.15%
20,XtraGhost,14.335,jumpish41,13.001,9.31%
21,Idaho,14.365,jumpish41,13.001,9.50%
22,_PLAY_,14.417,jumpish41,13.001,9.82%
23,a2ha,14.503,jumpish41,13.001,10.36%
24,fish,14.569,jumpish41,13.001,10.76%
25,Direktor,14.616,jumpish41,13.001,11.05%
26,^WhIzArD^,14.717,jumpish41,13.001,11.66%
27,bossmies,15.017,jumpish41,13.001,13.42%
28,[3M.ROSS],15.032,jumpish41,13.001,13.51%
29,car^^,15.091,jumpish41,13.001,13.85%
30,greenz,15.123,jumpish41,13.001,14.03%
31,Johnson,15.126,jumpish41,13.001,14.05%
32,glide^,15.401,jumpish41,13.001,15.58%
33,Den4ik,15.598,jumpish41,13.001,16.65%
34,Beepbeep,15.658,jumpish41,13.001,16.97%
35,adren,15.7,jumpish41,13.001,17.19%
36,Rambler,16.056,jumpish41,13.001,19.03%
37,hao,16.141,jumpish41,13.001,19.45%
38,Cleaner,16.758,jumpish41,13.001,22.42%
39,cka3ka,27.846,jumpish41,13.001,53.31%
40,quazilin,32.984,jumpish41,13.001,60.58%
41,shpongle,37.319,jumpish41,13.001,65.16%
42,}}Wetarded{{,42.524,jumpish41,13.001,69.43%
43,Voety,47.538,jumpish41,13.001,72.65%
44,&lt;&gt;,57.516,jumpish41,13.001,77.40%
45,ins,66.175,jumpish41,13.001,80.35%
46,zerosignal,131.454,jumpish41,13.001,90.11%
47,M@rsj@nIn,252.176,jumpish41,13.001,94.84%
1,Killa,6.79,jumpish42,6.79,0.00%
2,KroPP,6.824,jumpish42,6.79,0.50%
3,Lofas,6.862,jumpish42,6.79,1.05%
4,Stoner,6.899,jumpish42,6.79,1.58%
5,g0rky,6.912,jumpish42,6.79,1.77%
6,ace,6.912,jumpish42,6.79,1.77%
7,cr33pz,6.997,jumpish42,6.79,2.96%
8,prd,7.046,jumpish42,6.79,3.63%
9,_PLAY_,7.1,jumpish42,6.79,4.37%
10,fish,7.179,jumpish42,6.79,5.42%
11,baknd,7.179,jumpish42,6.79,5.42%
12,Castro,7.201,jumpish42,6.79,5.71%
13,GreenJumper,7.205,jumpish42,6.79,5.76%
14,slugsk!e,7.231,jumpish42,6.79,6.10%
15,quazilin,7.28,jumpish42,6.79,6.73%
16,Sanja,7.282,jumpish42,6.79,6.76%
17,(MCS)Faderjok,7.325,jumpish42,6.79,7.30%
18,PRO-kypop,7.364,jumpish42,6.79,7.79%
19,[3M.ROSS],7.401,jumpish42,6.79,8.26%
20,a2ha,7.455,jumpish42,6.79,8.92%
21,Cleaner,7.458,jumpish42,6.79,8.96%
22,Cryptile,7.481,jumpish42,6.79,9.24%
23,'OrangeTea',7.518,jumpish42,6.79,9.68%
24,zerosignal,7.629,jumpish42,6.79,11.00%
25,}}Wetarded{{,7.942,jumpish42,6.79,14.51%
26,car^^,8.056,jumpish42,6.79,15.71%
27,StardusT,8.078,jumpish42,6.79,15.94%
28,^WhIzArD^,8.123,jumpish42,6.79,16.41%
29,ToxicMonkey^MZC,8.308,jumpish42,6.79,18.27%
30,Julfisk,8.656,jumpish42,6.79,21.56%
31,heat_me.Jr,8.701,jumpish42,6.79,21.96%
32,Boru,8.92,jumpish42,6.79,23.88%
33,CreePy^,9.075,jumpish42,6.79,25.18%
34,dnb,9.09,jumpish42,6.79,25.30%
35,buzt3r,9.692,jumpish42,6.79,29.94%
36,rav,9.792,jumpish42,6.79,30.66%
37,shpongle,10.006,jumpish42,6.79,32.14%
38,ins,10.035,jumpish42,6.79,32.34%
39,nbc.shadow_no,10.551,jumpish42,6.79,35.65%
40,Direktor,10.857,jumpish42,6.79,37.46%
41,75400379,11.294,jumpish42,6.79,39.88%
42,Tofik,11.39,jumpish42,6.79,40.39%
43,Dumbkopf,11.457,jumpish42,6.79,40.73%
44,az,14.389,jumpish42,6.79,52.81%
45,Beepbeep,16.552,jumpish42,6.79,58.98%
1,Goblin,22.407,jumpish5,22.407,0.00%
2,Killa,22.484,jumpish5,22.407,0.34%
3,yogurt,22.612,jumpish5,22.407,0.91%
4,prd,22.712,jumpish5,22.407,1.34%
5,Castro,22.936,jumpish5,22.407,2.31%
6,GreenJumper,23.017,jumpish5,22.407,2.65%
7,nowicjusz,23.168,jumpish5,22.407,3.28%
8,qTr,23.211,jumpish5,22.407,3.46%
9,Casper,23.435,jumpish5,22.407,4.39%
10,rl,23.452,jumpish5,22.407,4.46%
11,mule_0wnz,23.677,jumpish5,22.407,5.36%
12,Cleaner,23.956,jumpish5,22.407,6.47%
13,_PLAY_,24.092,jumpish5,22.407,6.99%
14,cr33pz,24.442,jumpish5,22.407,8.33%
15,}}Wetarded{{,24.529,jumpish5,22.407,8.65%
16,a2ha,24.61,jumpish5,22.407,8.95%
17,fish,24.78,jumpish5,22.407,9.58%
18,Beepbeep,24.931,jumpish5,22.407,10.12%
19,Empire,25.34,jumpish5,22.407,11.57%
20,[3M.ROSS],25.458,jumpish5,22.407,11.98%
21,quazilin,25.964,jumpish5,22.407,13.70%
22,dnb,26.984,jumpish5,22.407,16.96%
23,[sf]fasadin,27.514,jumpish5,22.407,18.56%
24,kNoC,31.287,jumpish5,22.407,28.38%
25,fury,31.948,jumpish5,22.407,29.86%
26,Direktor,33.099,jumpish5,22.407,32.30%
27,grigori,34.315,jumpish5,22.407,34.70%
28,zerosignal,35.156,jumpish5,22.407,36.26%
29,ace,43.951,jumpish5,22.407,49.02%
30,4Bidden,45.361,jumpish5,22.407,50.60%
31,baknd,45.472,jumpish5,22.407,50.72%
32,75400379,50.672,jumpish5,22.407,55.78%
33,ins,57.4,jumpish5,22.407,60.96%
34,rav,59.797,jumpish5,22.407,62.53%
35,CreePy^,71.521,jumpish5,22.407,68.67%
36,chmielu,100.834,jumpish5,22.407,77.78%
37,Voety,123.437,jumpish5,22.407,81.85%
1,Goblin,24.731,jumpish6,24.731,0.00%
2,prd,24.838,jumpish6,24.731,0.43%
3,Lofas,24.88,jumpish6,24.731,0.60%
4,Stoner,24.983,jumpish6,24.731,1.01%
5,yogurt,25.099,jumpish6,24.731,1.47%
6,APKIS,25.586,jumpish6,24.731,3.34%
7,draxi,25.675,jumpish6,24.731,3.68%
8,g0rky,25.796,jumpish6,24.731,4.13%
9,EnZ,25.892,jumpish6,24.731,4.48%
10,Cleaner,26.952,jumpish6,24.731,8.24%
11,Casper,27.301,jumpish6,24.731,9.41%
12,snake,27.545,jumpish6,24.731,10.22%
13,^WhIzArD^,27.65,jumpish6,24.731,10.56%
14,zerosignal,27.699,jumpish6,24.731,10.72%
15,Idaho,27.919,jumpish6,24.731,11.42%
16,[3M.ROSS],27.992,jumpish6,24.731,11.65%
17,sh@dow,28.2,jumpish6,24.731,12.30%
18,ziomek,28.3,jumpish6,24.731,12.61%
19,dnb,28.315,jumpish6,24.731,12.66%
20,AK-47,28.572,jumpish6,24.731,13.44%
21,Direktor,28.614,jumpish6,24.731,13.57%
22,_PLAY_,28.965,jumpish6,24.731,14.62%
23,fish,29.511,jumpish6,24.731,16.20%
24,leviathan,29.741,jumpish6,24.731,16.85%
25,quazilin,29.925,jumpish6,24.731,17.36%
26,ToxicMonkey^MZC,30.203,jumpish6,24.731,18.12%
27,Rambler,30.669,jumpish6,24.731,19.36%
28,skjol,31.278,jumpish6,24.731,20.93%
29,}}Wetarded{{,31.378,jumpish6,24.731,21.18%
30,kNoC,31.434,jumpish6,24.731,21.32%
31,ins,31.462,jumpish6,24.731,21.39%
32,PRO-kypop,34.143,jumpish6,24.731,27.57%
33,qt,36.086,jumpish6,24.731,31.47%
34,75400379,37.162,jumpish6,24.731,33.45%
35,kw4snY,46.919,jumpish6,24.731,47.29%
36,Johnson,51.125,jumpish6,24.731,51.63%
37,NF,62.818,jumpish6,24.731,60.63%
38,l3m0n,90.28,jumpish6,24.731,72.61%
1,prd,2.195,jumpish7,2.195,0.00%
2,ace,2.215,jumpish7,2.195,0.90%
3,cr33pz,2.225,jumpish7,2.195,1.35%
4,santher,2.239,jumpish7,2.195,1.97%
5,Killa,2.24,jumpish7,2.195,2.01%
6,g0rky,2.254,jumpish7,2.195,2.62%
7,EnZ,2.261,jumpish7,2.195,2.92%
8,a2ha,2.263,jumpish7,2.195,3.00%
9,fish,2.268,jumpish7,2.195,3.22%
10,XtraGhost,2.274,jumpish7,2.195,3.47%
11,yogurt,2.28,jumpish7,2.195,3.73%
12,theloneranger,2.28,jumpish7,2.195,3.73%
13,OpkeZ,2.282,jumpish7,2.195,3.81%
14,Idaho,2.282,jumpish7,2.195,3.81%
15,deadfroggy,2.287,jumpish7,2.195,4.02%
16,Cr4zy,2.295,jumpish7,2.195,4.36%
17,Castro,2.297,jumpish7,2.195,4.44%
18,_PLAY_,2.306,jumpish7,2.195,4.81%
19,Direktor,2.309,jumpish7,2.195,4.94%
20,GreenJumper,2.32,jumpish7,2.195,5.39%
21,UniBG,2.321,jumpish7,2.195,5.43%
22,[3M.ROSS],2.327,jumpish7,2.195,5.67%
23,maq,2.329,jumpish7,2.195,5.75%
24,APKIS,2.337,jumpish7,2.195,6.08%
25,Scorpion,2.338,jumpish7,2.195,6.12%
26,quazilin,2.354,jumpish7,2.195,6.75%
27,Sanja,2.362,jumpish7,2.195,7.07%
28,Beepbeep,2.364,jumpish7,2.195,7.15%
29,^WhIzArD^,2.369,jumpish7,2.195,7.34%
30,ToxicMonkey^MZC,2.377,jumpish7,2.195,7.66%
31,car^^,2.385,jumpish7,2.195,7.97%
32,}}Wetarded{{,2.388,jumpish7,2.195,8.08%
33,Casper,2.403,jumpish7,2.195,8.66%
34,baknd,2.407,jumpish7,2.195,8.81%
35,buzt3r,2.41,jumpish7,2.195,8.92%
36,Razer,2.41,jumpish7,2.195,8.92%
37,shpongle,2.43,jumpish7,2.195,9.67%
38,'OrangeTea',2.432,jumpish7,2.195,9.75%
39,Death_Jump,2.446,jumpish7,2.195,10.26%
40,nbc.shadow_no,2.455,jumpish7,2.195,10.59%
41,Ratiosu,2.467,jumpish7,2.195,11.03%
42,StardusT,2.469,jumpish7,2.195,11.10%
43,greenz,2.481,jumpish7,2.195,11.53%
44,skjol,2.493,jumpish7,2.195,11.95%
45,zerosignal,2.511,jumpish7,2.195,12.58%
46,az,2.589,jumpish7,2.195,15.22%
47,heat_me.Jr,2.626,jumpish7,2.195,16.41%
48,ins,2.656,jumpish7,2.195,17.36%
49,dnb,2.729,jumpish7,2.195,19.57%
50,metzger,2.79,jumpish7,2.195,21.33%
51,75400379,2.864,jumpish7,2.195,23.36%
52,AK-47,2.95,jumpish7,2.195,25.59%
53,Barry_Allen,3.311,jumpish7,2.195,33.71%
54,Plajjump,3.53,jumpish7,2.195,37.82%
1,KroPP,12.057,jumpish8,12.057,0.00%
2,Stoner,12.267,jumpish8,12.057,1.71%
3,_PLAY_,12.465,jumpish8,12.057,3.27%
4,Nephi,12.725,jumpish8,12.057,5.25%
5,yogurt,12.776,jumpish8,12.057,5.63%
6,prd,12.852,jumpish8,12.057,6.19%
7,ace,12.981,jumpish8,12.057,7.12%
8,[3M.ROSS],13.054,jumpish8,12.057,7.64%
9,Cleaner,13.061,jumpish8,12.057,7.69%
10,snake,13.084,jumpish8,12.057,7.85%
11,maq,13.167,jumpish8,12.057,8.43%
12,GreenJumper,13.222,jumpish8,12.057,8.81%
13,santher,13.28,jumpish8,12.057,9.21%
14,fish,13.321,jumpish8,12.057,9.49%
15,^WhIzArD^,13.406,jumpish8,12.057,10.06%
16,g0rky,13.486,jumpish8,12.057,10.60%
17,Razer,13.6,jumpish8,12.057,11.35%
18,ToxicMonkey^MZC,13.628,jumpish8,12.057,11.53%
19,'OrangeTea',13.632,jumpish8,12.057,11.55%
20,Casper,13.639,jumpish8,12.057,11.60%
21,Beepbeep,13.727,jumpish8,12.057,12.17%
22,Sanja,13.752,jumpish8,12.057,12.33%
23,AK-47,13.82,jumpish8,12.057,12.76%
24,l3m0n,13.933,jumpish8,12.057,13.46%
25,ruda,14.11,jumpish8,12.057,14.55%
26,PRO-kypop,14.484,jumpish8,12.057,16.76%
27,Prop,15.52,jumpish8,12.057,22.31%
28,baknd,15.788,jumpish8,12.057,23.63%
29,&lt;&gt;,15.9,jumpish8,12.057,24.17%
30,qt,17.051,jumpish8,12.057,29.29%
31,Direktor,17.142,jumpish8,12.057,29.66%
32,Phu,17.172,jumpish8,12.057,29.79%
33,ins,17.325,jumpish8,12.057,30.41%
34,75400379,18.344,jumpish8,12.057,34.27%
35,StardusT,21.6,jumpish8,12.057,44.18%
36,}}Wetarded{{,25.524,jumpish8,12.057,52.76%
37,mordo,26.072,jumpish8,12.057,53.75%
38,shpongle,28.928,jumpish8,12.057,58.32%
39,CreePy^,29.423,jumpish8,12.057,59.02%
40,Plajjump,40.779,jumpish8,12.057,70.43%
41,Rambler,56.823,jumpish8,12.057,78.78%
42,zerosignal,61.445,jumpish8,12.057,80.38%
43,kNoC,115.476,jumpish8,12.057,89.56%
1,Killa,21.061,jumpish9,21.061,0.00%
2,Castro,21.186,jumpish9,21.061,0.59%
3,ziomek,21.659,jumpish9,21.061,2.76%
4,APKIS,22.094,jumpish9,21.061,4.68%
5,rl,23.751,jumpish9,21.061,11.33%
6,maq,25.018,jumpish9,21.061,15.82%
7,a2ha,25.032,jumpish9,21.061,15.86%
8,Cleaner,27.337,jumpish9,21.061,22.96%
9,g0rky,27.622,jumpish9,21.061,23.75%
10,Sanja,27.709,jumpish9,21.061,23.99%
11,[3M.ROSS],28.071,jumpish9,21.061,24.97%
12,buzt3r,28.251,jumpish9,21.061,25.45%
13,&lt;&gt;,29.241,jumpish9,21.061,27.97%
14,^WhIzArD^,29.655,jumpish9,21.061,28.98%
15,}}Wetarded{{,30.915,jumpish9,21.061,31.87%
16,AK-47,31.211,jumpish9,21.061,32.52%
17,'OrangeTea',31.516,jumpish9,21.061,33.17%
18,glide^,32.967,jumpish9,21.061,36.11%
19,masta,34.203,jumpish9,21.061,38.42%
20,kw4snY,35.905,jumpish9,21.061,41.34%
21,Beepbeep,42.977,jumpish9,21.061,50.99%
22,zerosignal,46.165,jumpish9,21.061,54.38%
23,75400379,46.356,jumpish9,21.061,54.57%
24,shpongle,49.469,jumpish9,21.061,57.43%
25,baknd,49.897,jumpish9,21.061,57.79%
26,ToxicMonkey^MZC,72.529,jumpish9,21.061,70.96%
27,Turbo,74.266,jumpish9,21.061,71.64%
28,Rambler,93.329,jumpish9,21.061,77.43%
29,_PLAY_,114.789,jumpish9,21.061,81.65%
1,APKIS,25.94,jumpit1,25.94,0.00%
2,KroPP,26.56,jumpit1,25.94,2.33%
3,neoxotb,27.098,jumpit1,25.94,4.27%
4,Direktor,27.479,jumpit1,25.94,5.60%
5,Lofas,28.139,jumpit1,25.94,7.81%
6,ds.ads,28.432,jumpit1,25.94,8.76%
7,Castro,29.491,jumpit1,25.94,12.04%
8,ace,29.782,jumpit1,25.94,12.90%
9,[3M.ROSS],33.601,jumpit1,25.94,22.80%
10,Stoner,39.436,jumpit1,25.94,34.22%
11,Killa,39.82,jumpit1,25.94,34.86%
12,Rambler,44.74,jumpit1,25.94,42.02%
13,zerosignal,46.742,jumpit1,25.94,44.50%
14,Kr3w,54.114,jumpit1,25.94,52.06%
15,75400379,57.162,jumpit1,25.94,54.62%
16,^WhIzArD^,86.329,jumpit1,25.94,69.95%
17,Beepbeep,145.927,jumpit1,25.94,82.22%
1,Killa,20.615,jumpit3,20.615,0.00%
2,n00k!e,20.668,jumpit3,20.615,0.26%
3,Lofas,24.473,jumpit3,20.615,15.76%
4,prd,66.735,jumpit3,20.615,69.11%
5,zerosignal,254.279,jumpit3,20.615,91.89%
1,Killa,11.708,jumpjail2,11.708,0.00%
2,prd,11.806,jumpjail2,11.708,0.83%
3,Castro,12.301,jumpjail2,11.708,4.82%
4,ace,12.781,jumpjail2,11.708,8.40%
5,draxi,13.128,jumpjail2,11.708,10.82%
6,a2ha,13.198,jumpjail2,11.708,11.29%
7,KroPP,13.258,jumpjail2,11.708,11.69%
8,Direktor,13.337,jumpjail2,11.708,12.21%
9,zerosignal,14.299,jumpjail2,11.708,18.12%
10,Cleaner,14.573,jumpjail2,11.708,19.66%
11,_PLAY_,14.851,jumpjail2,11.708,21.16%
12,fish,15.088,jumpjail2,11.708,22.40%
13,cka3ka,15.93,jumpjail2,11.708,26.50%
14,}}Wetarded{{,15.97,jumpjail2,11.708,26.69%
15,buzt3r,16.953,jumpjail2,11.708,30.94%
16,greedisgood210,18.023,jumpjail2,11.708,35.04%
17,Qub,18.765,jumpjail2,11.708,37.61%
18,75400379,18.985,jumpjail2,11.708,38.33%
19,^WhIzArD^,19.003,jumpjail2,11.708,38.39%
20,Rambler,19.549,jumpjail2,11.708,40.11%
21,4Bidden,20.273,jumpjail2,11.708,42.25%
22,[3M.ROSS],20.71,jumpjail2,11.708,43.47%
23,ToxicMonkey^MZC,22.03,jumpjail2,11.708,46.85%
24,shpongle,22.158,jumpjail2,11.708,47.16%
25,Beepbeep,39.337,jumpjail2,11.708,70.24%
1,Goblin,9.419,jumplava2,9.419,0.00%
2,Lofas,9.568,jumplava2,9.419,1.56%
3,ace,9.636,jumplava2,9.419,2.25%
4,santher,9.655,jumplava2,9.419,2.44%
5,prd,9.662,jumplava2,9.419,2.52%
6,yogurt,9.693,jumplava2,9.419,2.83%
7,^WhIzArD^,9.85,jumplava2,9.419,4.38%
8,}}Wetarded{{,9.859,jumplava2,9.419,4.46%
9,g0rky,9.879,jumplava2,9.419,4.66%
10,Idaho,9.962,jumplava2,9.419,5.45%
11,Castro,9.996,jumplava2,9.419,5.77%
12,_PLAY_,10.01,jumplava2,9.419,5.90%
13,car^^,10.021,jumplava2,9.419,6.01%
14,a2ha,10.033,jumplava2,9.419,6.12%
15,Cleaner,10.095,jumplava2,9.419,6.70%
16,quazilin,10.127,jumplava2,9.419,6.99%
17,cr33pz,10.149,jumplava2,9.419,7.19%
18,UniBG,10.163,jumplava2,9.419,7.32%
19,[3M.ROSS],10.168,jumplava2,9.419,7.37%
20,maq,10.183,jumplava2,9.419,7.50%
21,(MCS)Faderjok,10.289,jumplava2,9.419,8.46%
22,thuGGee,10.373,jumplava2,9.419,9.20%
23,randy,10.414,jumplava2,9.419,9.55%
24,dnb,10.422,jumplava2,9.419,9.62%
25,cka3ka,10.449,jumplava2,9.419,9.86%
26,kNoC,10.486,jumplava2,9.419,10.18%
27,snake,10.529,jumplava2,9.419,10.54%
28,Sanja,10.532,jumplava2,9.419,10.57%
29,fish,10.574,jumplava2,9.419,10.92%
30,nbc.shadow_no,10.602,jumplava2,9.419,11.16%
31,Den4ik,10.629,jumplava2,9.419,11.38%
32,CodeBlack,10.7,jumplava2,9.419,11.97%
33,Rambler,10.755,jumplava2,9.419,12.42%
34,Scipio,10.801,jumplava2,9.419,12.80%
35,PRO-kypop,10.954,jumplava2,9.419,14.01%
36,Voety,10.976,jumplava2,9.419,14.19%
37,baknd,11.066,jumplava2,9.419,14.88%
38,buzt3r,11.155,jumplava2,9.419,15.56%
39,Some1,11.205,jumplava2,9.419,15.94%
40,zerosignal,11.247,jumplava2,9.419,16.25%
41,Boru,11.379,jumplava2,9.419,17.22%
42,Scorpion,11.603,jumplava2,9.419,18.82%
43,Bless,11.803,jumplava2,9.419,20.20%
44,hao,12.201,jumplava2,9.419,22.80%
45,ToxicMonkey^MZC,12.331,jumplava2,9.419,23.62%
46,Death_Jump,12.426,jumplava2,9.419,24.20%
47,kw4snY,12.776,jumplava2,9.419,26.28%
48,Plajjump,13.926,jumplava2,9.419,32.36%
49,Direktor,13.959,jumplava2,9.419,32.52%
50,75400379,18.484,jumplava2,9.419,49.04%
51,TehChaoz,19.763,jumplava2,9.419,52.34%
52,ne_pizdi,28.331,jumplava2,9.419,66.75%
1,Killa,22.647,jumpoutside,22.647,0.00%
2,KroPP,22.975,jumpoutside,22.647,1.43%
3,(MCS)Faderjok,23.144,jumpoutside,22.647,2.15%
4,yogurt,23.553,jumpoutside,22.647,3.85%
5,[3M.ROSS],24.511,jumpoutside,22.647,7.60%
6,_PLAY_,24.781,jumpoutside,22.647,8.61%
7,Cr4zy,24.885,jumpoutside,22.647,8.99%
8,Rambler,25.273,jumpoutside,22.647,10.39%
9,Razer,25.577,jumpoutside,22.647,11.46%
10,rav,26.145,jumpoutside,22.647,13.38%
11,'OrangeTea',26.571,jumpoutside,22.647,14.77%
12,Scorpion,26.615,jumpoutside,22.647,14.91%
13,Sanja,27.093,jumpoutside,22.647,16.41%
14,^WhIzArD^,27.39,jumpoutside,22.647,17.32%
15,StardusT,27.512,jumpoutside,22.647,17.68%
16,quazilin,28.017,jumpoutside,22.647,19.17%
17,kNoC,29.254,jumpoutside,22.647,22.58%
18,Castro,30.821,jumpoutside,22.647,26.52%
19,75400379,32.534,jumpoutside,22.647,30.39%
20,Direktor,33.767,jumpoutside,22.647,32.93%
21,}}Wetarded{{,33.805,jumpoutside,22.647,33.01%
22,przypal,39.194,jumpoutside,22.647,42.22%
23,cka3ka,40.135,jumpoutside,22.647,43.57%
24,baknd,40.241,jumpoutside,22.647,43.72%
25,zerosignal,40.703,jumpoutside,22.647,44.36%
26,ToxicMonkey^MZC,42.843,jumpoutside,22.647,47.14%
27,Death_Jump,44.266,jumpoutside,22.647,48.84%
28,shpongle,51.055,jumpoutside,22.647,55.64%
29,ne_pizdi,65.652,jumpoutside,22.647,65.50%
30,MGIac,86.737,jumpoutside,22.647,73.89%
1,prd,9.132,jumprail1,9.132,0.00%
2,n00k!e,9.163,jumprail1,9.132,0.34%
3,APKIS,9.19,jumprail1,9.132,0.63%
4,Lofas,9.253,jumprail1,9.132,1.31%
5,Killa,9.287,jumprail1,9.132,1.67%
6,yogurt,9.314,jumprail1,9.132,1.95%
7,ds.ads,9.349,jumprail1,9.132,2.32%
8,GreenJumper,9.431,jumprail1,9.132,3.17%
9,ace,9.479,jumprail1,9.132,3.66%
10,Castro,9.579,jumprail1,9.132,4.67%
11,Zod,9.646,jumprail1,9.132,5.33%
12,Stoner,9.669,jumprail1,9.132,5.55%
13,[3M.ROSS],9.77,jumprail1,9.132,6.53%
14,_PLAY_,9.786,jumprail1,9.132,6.68%
15,car^^,9.799,jumprail1,9.132,6.81%
16,Tig,9.809,jumprail1,9.132,6.90%
17,(MCS)Faderjok,9.95,jumprail1,9.132,8.22%
18,deadfroggy,9.959,jumprail1,9.132,8.30%
19,a2ha,10.06,jumprail1,9.132,9.22%
20,^WhIzArD^,10.097,jumprail1,9.132,9.56%
21,heat_me.Jr,10.174,jumprail1,9.132,10.24%
22,4Bidden,10.179,jumprail1,9.132,10.29%
23,glide^,10.209,jumprail1,9.132,10.55%
24,pampalini,10.317,jumprail1,9.132,11.49%
25,g0rky,10.36,jumprail1,9.132,11.85%
26,Cleaner,10.486,jumprail1,9.132,12.91%
27,zerosignal,10.569,jumprail1,9.132,13.60%
28,ToxicMonkey^MZC,10.597,jumprail1,9.132,13.82%
29,cka3ka,10.601,jumprail1,9.132,13.86%
30,'OrangeTea',10.622,jumprail1,9.132,14.03%
31,EnZ,10.655,jumprail1,9.132,14.29%
32,fish,10.717,jumprail1,9.132,14.79%
33,Beepbeep,10.74,jumprail1,9.132,14.97%
34,Nephi,10.746,jumprail1,9.132,15.02%
35,}}Wetarded{{,10.768,jumprail1,9.132,15.19%
36,!^ChOpPeR^!,10.906,jumprail1,9.132,16.27%
37,shabbatai,10.99,jumprail1,9.132,16.91%
38,Rambler,11.072,jumprail1,9.132,17.52%
39,75400379,11.104,jumprail1,9.132,17.76%
40,sh@dow,11.126,jumprail1,9.132,17.92%
41,Tofik,11.19,jumprail1,9.132,18.39%
42,metzger,11.36,jumprail1,9.132,19.61%
43,masta,11.546,jumprail1,9.132,20.91%
44,hao,11.682,jumprail1,9.132,21.83%
45,Direktor,12.21,jumprail1,9.132,25.21%
46,PRO-kypop,12.708,jumprail1,9.132,28.14%
47,Polish_boy,14.186,jumprail1,9.132,35.63%
48,kw4snY,15.153,jumprail1,9.132,39.73%
49,ins,16.529,jumprail1,9.132,44.75%
50,Plajjump,16.598,jumprail1,9.132,44.98%
51,ne_pizdi,17.837,jumprail1,9.132,48.80%
52,:pP:Izanag,19.514,jumprail1,9.132,53.20%
53,Moharo,50.802,jumprail1,9.132,82.02%
1,yogurt,20.686,jumprail2,20.686,0.00%
2,Lofas,20.901,jumprail2,20.686,1.03%
3,EnZ,21.779,jumprail2,20.686,5.02%
4,Castro,21.8,jumprail2,20.686,5.11%
5,_PLAY_,21.83,jumprail2,20.686,5.24%
6,Zod,21.947,jumprail2,20.686,5.75%
7,killer,21.961,jumprail2,20.686,5.81%
8,[sf]fasadin,22.586,jumprail2,20.686,8.41%
9,[TURD]BURGER,23.112,jumprail2,20.686,10.50%
10,}}Wetarded{{,23.645,jumprail2,20.686,12.51%
11,Cr4zy,24.161,jumprail2,20.686,14.38%
12,'OrangeTea',24.389,jumprail2,20.686,15.18%
13,maq,24.469,jumprail2,20.686,15.46%
14,&lt;&gt;,24.471,jumprail2,20.686,15.47%
15,[DARF]BALLS,24.609,jumprail2,20.686,15.94%
16,Killa,24.674,jumprail2,20.686,16.16%
17,unit3D,24.739,jumprail2,20.686,16.38%
18,[3M.ROSS],24.849,jumprail2,20.686,16.75%
19,ToxicMonkey^MZC,24.875,jumprail2,20.686,16.84%
20,[SARS]PONG,24.909,jumprail2,20.686,16.95%
21,Wolfeh,25.562,jumprail2,20.686,19.08%
22,hao,25.581,jumprail2,20.686,19.14%
23,Cleaner,25.589,jumprail2,20.686,19.16%
24,fish,25.819,jumprail2,20.686,19.88%
25,zerosignal,26.377,jumprail2,20.686,21.58%
26,Rambler,26.971,jumprail2,20.686,23.30%
27,kallu,26.985,jumprail2,20.686,23.34%
28,Beepbeep,27.594,jumprail2,20.686,25.03%
29,g0rky,27.749,jumprail2,20.686,25.45%
30,Scorpion,27.88,jumprail2,20.686,25.80%
31,shpongle,28.498,jumprail2,20.686,27.41%
32,nbc.shadow_no,29.931,jumprail2,20.686,30.89%
33,cka3ka,31.62,jumprail2,20.686,34.58%
34,creav,33.481,jumprail2,20.686,38.22%
35,nyzki,34.958,jumprail2,20.686,40.83%
36,75400379,41.748,jumprail2,20.686,50.45%
1,Lofas,23.366,jumprail3,23.366,0.00%
2,yogurt,23.983,jumprail3,23.366,2.57%
3,}}Wetarded{{,24.216,jumprail3,23.366,3.51%
4,APKIS,24.414,jumprail3,23.366,4.29%
5,ace,24.523,jumprail3,23.366,4.72%
6,neoxotb,25.07,jumprail3,23.366,6.80%
